NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
FLX_ES-Agu,201311,36.940046,-2.033208,9.84891,0.976389,3.90354,13.05003,OSH,2.523071366,395.8924561,-0.933728516,10,1033,1110,-0.04655762,-2.09E-06,0.018649157,0.000924498,342.510196,2.29847,15.41473908,24.56218872,-0.014535876,0.003494263,0.002527264,0.007882105,-0.406186466,-2.924211324,150,18,0.696999967,8.199999809,49,33,0.800000012
AMF_US-Jo2,201403,32.5849,-106.6032,-24.23676518,0.985887097,32.8047,8.5679,OSH,-0.7388199,398.9224243,1.365638733,7,1033.5,1039,-0.010206947,1.01E-07,0.008008387,0.001483038,701.6467955,3.58092,13.2128225,26.24416504,-0.003895506,-0.013621635,0.006967868,0.012847058,0.42065252,-4.073940366,146,16,0.643999994,7,64,20,0.730000019
AMF_US-ICt,201109,68.6063,-149.3041,8.718041849,1,1.9484,10.6664,OSH,4.474462045,387.8196106,-5.098042965,7,1035,1903,-0.006428071,7.78E-06,0.070924595,0.000983503,174.4053332,1.557026,-0.112904379,10.22667847,0.011994559,0.034754772,0.002441718,0.009258412,0.500301469,9.368084146,10,16,2.713999987,6.699999809,53,31,1.5
AMF_US-Jo1,201205,32.582,-106.635,-23.50689777,0.996639785,46.7135,23.2066,OSH,-0.503214226,397.1820984,-2.4404881,7,1035,1038,-0.023784371,9.08E-08,0.021902897,0.002707498,916.268502,3.932948,22.22520046,34.54419861,0.012256014,0.008179582,-0.011525029,-0.005713784,0.083662043,4.23847245,146,16,0.643999994,7,64,20,0.730000019
CNF_CN-HBG,200612,37.6622,101.3266,22.9476,,0,22.94763,CSH,,384.7157898,-13.15073109,10,1035,1181,-0.004271896,1.56E-05,0.007821427,0.00043118,345.888808,2.1098,-17.69020273,-2.569937134,0.001388105,-0.060117232,-0.000403323,0.024279661,-0.659869527,-13.44710531,29,16,0.588,7.699999809,61,23,0.949999988
AMF_US-Rws,201608,43.1675,-116.7132,-1.5039836,0.997312,25.762519,24.217448,OSH,-0.058378748,400.0725098,4.155728817,10,1035.5,1043,-0.011463316,-7.30E-07,0.000348554,0.000109056,811.936092,3.523008,23.44925063,33.48362122,-0.0095423,-0.027537413,0.009990381,0.016930731,-0.169517186,13.22500018,37,23,1.417999983,7,39,38,1.360000014
AMF_US-Jo1,201109,32.582,-106.635,-6.215853417,0.999305556,14.9188,8.7029,OSH,-0.41664567,390.6034851,-4.804676056,7,1036,1092,-0.022039013,-2.10E-07,0.021570385,0.003088888,685.1906092,3.413226,24.02022822,34.7375885,-0.019907519,0.007013185,0.015958695,-0.010819254,1.017347232,6.673099328,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Jo1,201511,32.582,-106.635,-6.204058238,0.984027778,15.3712,9.1671,OSH,-0.403615738,398.8638306,2.549594879,7,1036.5,1063,-0.039565865,1.69E-06,0.039328205,0.001565785,399.221124,2.605486,9.804965316,20.15577087,0.022993872,0.006207448,-0.023575294,-0.008037446,-1.402284398,-7.090153394,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Whs,201606,31.7438,-110.0522,13.704484,1,-5.89,7.8145,OSH,-2.326737521,406.2045593,6.582701206,10,1038.5,1102,-0.012110542,4.38E-07,0.013160316,0.001364827,829.515124,3.881924,27.80521658,40.32164917,0.006278753,-0.00734041,-0.003972156,0.005890874,0.188899341,9.461140849,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Jo2,201604,32.5849,-106.6032,-18.07422,0.922917,41.3208,23.2617,OSH,-0.437412151,404.7297363,5.834127903,7,1040,1042,-0.018924487,8.07E-07,0.01713392,0.003165364,794.745126,3.756488,16.30588112,28.10762939,0.008441771,-0.004767176,-0.00960029,0.004794154,-1.085464501,-1.248434621,146,16,0.643999994,7,64,20,0.730000019
